map_uid;login;ubiname;team;position;round;total_points;score;checkpoints;end_match;time
vjyNNUu997cC5PW8e3x7Y9RsAF0;g3-CZesTRxCxGsReR5c0-A;oliver_2005;\N;41;2;534;52582;2852,7863,10608,15443,21273,24896,31122,38394,46382,52582;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;1VEqQwdwS3uI7uWB5YK6JA;Potatisfisken;\N;42;2;532;54265;2863,8471,13663,18449,23927,28026,34322,41547,48343,54265;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;-yd9LxINShG0ZRyDxKL3Ew;datBabbe;\N;43;2;531;52465;2864,8139,11162,16569,22060,25826,32217,39799,46818,52465;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;u9dzA3pATY6jIypoxhuRaQ;Xcu83;\N;44;2;525;52392;2893,8178,11016,15993,21669,25588,32017,39120,46624,52392;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;sysKs8ExTw2GkZg8_Q_CZg;Mericle_;\N;45;2;521;53331;3741,8914,12033,17909,23298,27260,33197,40290,47738,53331;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;HWx5rR7bTqGC0I_mIiEmvA;Tr0pisk;\N;46;2;519;53855;2834,8280,11302,15999,21873,26491,33339,40575,47897,53855;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;8Hb2EsUhRee3uoCnMw6i0g;aQtion_tm;\N;47;2;297;49517;2844,7889,10583,15059,20372,23926,30399,37097,43947,49517;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;W0eV6GOLR6Wxr13ik4eWsA;CalTM.;\N;48;2;285;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;AFDxs65uS56q8XkG36291g;Erxcraft;\N;49;2;264;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;mHS1lH5YRJaLmfXPoNFbpw;Tutitu1;\N;50;2;259;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;v0G-jWUDRrGbBI9pygU-Pw;Zer0Chill;\N;51;2;258;56132;2868,9343,12433,17044,22623,27401,33978,42173,49971,56132;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;9tqw1iEyRL6bArVikmnMew;AnasynD;\N;52;2;256;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;s5HSGXG-SKCTQMkaiSQK0A;ErgoProxxy24;\N;53;2;0;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;tzFMCrnkT6u_HpjxW38n5A;WoggoBEST;\N;54;2;0;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;60o6UdiaTWuqUIMTHjx7Sw;Epsilon3;\N;55;2;0;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;F4aNYLSUS4iB3_Td_a4c8Q;Evo.Chris92;\N;56;2;0;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;DE3yRs0pQJ-KfDJyFNeazQ;Evo.Palli;\N;57;2;0;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;sJUn8rYdTZqM3HNIRZD4Hw;Insanity.TM;\N;58;2;0;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;i4AUjXKnRfuGuHMOaXLP7w;Linden.CC;\N;59;2;0;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;E-oXDpZpTr6ac3hzyTDQSg;MisterPaco;\N;60;2;0;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;NGcBSsHMSq6Z_mvrXsojKg;Mr.Joermungandr;\N;61;2;0;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;eOn3WVcXQ7O5rbnnYc7fNg;Pabloxill;\N;62;2;0;-1;;0;2025-04-16 18:20:47
vjyNNUu997cC5PW8e3x7Y9RsAF0;_SZsgJVfQpqt6VhV0Up90A;Peallius;\N;63;2;0;-1;;0;2025-04-16 18:20:47
